江西赣州宁都 , 江西上饶玉山,沙,2019/2/6,http://www.56135.com/huoyuan/I11999331.html,,,
河南新乡长垣 , 河南南阳邓州,面粉,2019/2/10,http://www.56135.com/huoyuan/I12001274.html,,,
河南新乡长垣 , 山西运城平陆,面粉,2019/2/10,http://www.56135.com/huoyuan/I12001273.html,,,
河南漯河 , 新疆乌鲁木齐,食品,2019/2/10,http://www.56135.com/huoyuan/I12001270.html,,,
河南漯河 , 江苏苏州,食品,2019/2/10,http://www.56135.com/huoyuan/I12001269.html,,,
河南漯河 , 河南濮阳南乐,食品,2019/2/10,http://www.56135.com/huoyuan/I12001268.html,,,
河南漯河 , 河南焦作沁阳,食品,2019/2/10,http://www.56135.com/huoyuan/I12001267.html,,,
河南漯河 , 河南开封尉氏,食品,2019/2/10,http://www.56135.com/huoyuan/I12001266.html,,,
河南漯河 , 河南安阳汤阴,食品,2019/2/10,http://www.56135.com/huoyuan/I12001265.html,,,
河南漯河 , 河南濮阳范县,食品,2019/2/10,http://www.56135.com/huoyuan/I12001264.html,,,
河南漯河 , 河南洛阳偃师,食品,2019/2/10,http://www.56135.com/huoyuan/I12001263.html,,,
河南漯河 , 河南洛阳,食品,2019/2/10,http://www.56135.com/huoyuan/I12001262.html,,,
河南漯河 , 河南郑州新密,食品,2019/2/10,http://www.56135.com/huoyuan/I12001261.html,,,
河南漯河 , 河南安阳滑县,食品,2019/2/10,http://www.56135.com/huoyuan/I12001260.html,,,
河南漯河 , 河南焦作,食品,2019/2/10,http://www.56135.com/huoyuan/I12001259.html,,,
河南漯河 , 河南开封杞县,食品,2019/2/10,http://www.56135.com/huoyuan/I12001258.html,,,
河南漯河 , 河南郑州,食品,2019/2/10,http://www.56135.com/huoyuan/I12001257.html,,,
河南漯河 , 河南新乡封丘,食品,2019/2/10,http://www.56135.com/huoyuan/I12001256.html,,,
河南漯河 , 河南开封兰考,食品,2019/2/10,http://www.56135.com/huoyuan/I12001255.html,,,
湖北黄冈 , 河南商丘永城,冻货,2019/2/10,http://www.56135.com/huoyuan/I12001244.html,,,
河南信阳 , 安徽宣城,重货,2019/2/10,http://www.56135.com/huoyuan/I12001241.html,,,
江西南昌东湖 , 上海市区浦东,钢模,2019/2/10,http://www.56135.com/huoyuan/I12000981.html,,,
湖南张家界桑植 , 四川成都彭州,重货,2019/2/10,http://www.56135.com/huoyuan/I12000968.html,,,
湖南张家界桑植 , 新疆阿克苏,重货,2019/2/10,http://www.56135.com/huoyuan/I12000965.html,,,
湖南长沙 , 安徽马鞍山,普货,2019/2/10,http://www.56135.com/huoyuan/I12000944.html,,,
江西赣州 , 江苏连云港,猪,2019/2/10,http://www.56135.com/huoyuan/I12000942.html,,,
江西赣州 , 江西南昌,猪,2019/2/10,http://www.56135.com/huoyuan/I12000941.html,,,
江西吉安 , 江苏苏州,猪,2019/2/10,http://www.56135.com/huoyuan/I12000940.html,,,
江西赣州 , 江苏南通,猪,2019/2/10,http://www.56135.com/huoyuan/I12000939.html,,,
河南濮阳 , 山东东营垦利,石脑油,2019/2/10,http://www.56135.com/huoyuan/I12000901.html,,,
河南安阳滑县 , 山东枣庄滕州,玉米,2019/2/10,http://www.56135.com/huoyuan/I12000876.html,,,
河南焦作武陟 , 河南新乡长垣,树苗,2019/2/10,http://www.56135.com/huoyuan/I12000871.html,,,
福建漳州东山 , 江苏苏州昆山,海鲜,2019/2/5,https://www.56135.com/huoyuan/I11999250.html,,,
浙江台州路桥 , 北京丰台,莴笋,2019/2/6,https://www.56135.com/huoyuan/I11999316.html,,,
山东潍坊青州 , 天津宁河,辣椒,2019/2/7,https://www.56135.com/huoyuan/I11999375.html,,,
山东临沂平邑 , 江苏苏州常熟,树苗,2019/2/7,https://www.56135.com/huoyuan/I11999376.html,,,
山东滨州博兴 , 内蒙古包头九原,石油焦,2019/2/7,https://www.56135.com/huoyuan/I11999379.html,,,
山东聊城东昌府 , 新疆乌鲁木齐,香菜,2019/2/7,https://www.56135.com/huoyuan/I11999417.html,,,
浙江杭州 , 山西太原,顺丰快递,2019/2/8,https://www.56135.com/huoyuan/I11999476.html,,,
浙江宁波 , 北京通州,顺丰快递,2019/2/8,https://www.56135.com/huoyuan/I11999477.html,,,
山东济宁嘉祥 , 江西鹰潭,普货,2019/2/8,https://www.56135.com/huoyuan/I11999478.html,,,
山东枣庄市中 , 河南安阳安阳,重货,2019/2/8,https://www.56135.com/huoyuan/I11999499.html,,,
山东青岛莱西 , 吉林长春,菜,2019/2/8,https://www.56135.com/huoyuan/I11999514.html,,,
福建莆田 , 北京,菜,2019/2/8,https://www.56135.com/huoyuan/I11999515.html,,,
浙江温州 , 北京,菜花,2019/2/8,https://www.56135.com/huoyuan/I11999516.html,,,
山东东营 , 山西吕梁,柴油,2019/2/8,https://www.56135.com/huoyuan/I11999524.html,,,
山东 , 辽宁营口,汽油  ,2019/2/8,https://www.56135.com/huoyuan/I11999589.html,,,
山东 , 辽宁盘锦, 汽油  ,2019/2/8,https://www.56135.com/huoyuan/I11999590.html,,,
山东滨州邹平 , 河南郑州,钢材,2019/2/8,https://www.56135.com/huoyuan/I11999676.html,,,
福建三明 , 河南郑州,普货,2019/2/8,https://www.56135.com/huoyuan/I11999693.html,,,
福建南平顺昌 , 湖北武汉,普货,2019/2/8,https://www.56135.com/huoyuan/I11999694.html,,,
福建三明 , 福建泉州,猪白条,2019/2/8,https://www.56135.com/huoyuan/I11999695.html,,,
福建宁德 , 山东济南,绿通,2019/2/8,https://www.56135.com/huoyuan/I11999699.html,,,
山东东营河口 , 江苏南京,榴莲,2019/2/8,https://www.56135.com/huoyuan/I11999707.html,,,
山东东营河口 , 浙江嘉兴,榴莲,2019/2/8,https://www.56135.com/huoyuan/I11999708.html,,,
山东潍坊寿光 , 山西临汾古县,30吨,2019/2/8,https://www.56135.com/huoyuan/I11999709.html,,,
山东潍坊寿光 , 河南驻马店泌阳,100吨,2019/2/8,https://www.56135.com/huoyuan/I11999710.html,,,
山东潍坊寿光 , 河南驻马店确山,100吨,2019/2/8,https://www.56135.com/huoyuan/I11999711.html,,,
山东潍坊寿光 , 河南信阳潢川,100吨,2019/2/8,https://www.56135.com/huoyuan/I11999712.html,,,
山东潍坊寿光 , 河南许昌长葛,100吨,2019/2/8,https://www.56135.com/huoyuan/I11999713.html,,,
山东潍坊寿光 , 河南信阳固始,100吨,2019/2/8,https://www.56135.com/huoyuan/I11999714.html,,,
山东潍坊寿光 , 河南信阳淮滨,100吨,2019/2/8,https://www.56135.com/huoyuan/I11999715.html,,,
山东潍坊寿光 , 河南漯河临颍,100吨,2019/2/8,https://www.56135.com/huoyuan/I11999716.html,,,
浙江杭州 , 山东青岛,普货,2019/2/8,https://www.56135.com/huoyuan/I11999718.html,,,
江苏无锡 , 北京,普货,2019/2/8,https://www.56135.com/huoyuan/I11999719.html,,,
江苏无锡 , 辽宁沈阳,普货,2019/2/8,https://www.56135.com/huoyuan/I11999720.html,,,
上海 , 福建泉州,普货,2019/2/8,https://www.56135.com/huoyuan/I11999721.html,,,
江苏南京 , 北京,普货,2019/2/8,https://www.56135.com/huoyuan/I11999722.html,,,
江苏无锡 , 山东青岛,普货,2019/2/8,https://www.56135.com/huoyuan/I11999723.html,,,
江苏无锡 , 山东济南,普货,2019/2/8,https://www.56135.com/huoyuan/I11999724.html,,,
福建三明沙县 , 广东佛山,6吨,2019/2/8,https://www.56135.com/huoyuan/I11999788.html,,,
福建厦门翔安 , 浙江宁波,海蛎,2019/2/8,https://www.56135.com/huoyuan/I11999789.html,,,
福建厦门翔安 , 广东广州,海蛎,2019/2/8,https://www.56135.com/huoyuan/I11999790.html,,,
福建厦门翔安 , 广东东莞,海蛎,2019/2/8,https://www.56135.com/huoyuan/I11999791.html,,,
福建厦门翔安 , 广东惠州,海蛎,2019/2/8,https://www.56135.com/huoyuan/I11999792.html,,,
福建厦门同安 , 广东东莞,海蛎,2019/2/8,https://www.56135.com/huoyuan/I11999793.html,,,
福建厦门同安 , 广东广州,海蛎,2019/2/8,https://www.56135.com/huoyuan/I11999794.html,,,
福建厦门同安 , 广东惠州,海蛎,2019/2/8,https://www.56135.com/huoyuan/I11999795.html,,,
浙江宁波宁海 , 福建泉州,海蛎,2019/2/8,https://www.56135.com/huoyuan/I11999796.html,,,
福建厦门翔安 , 浙江衢州,蔬菜,2019/2/8,https://www.56135.com/huoyuan/I11999797.html,,,
福建厦门翔安 , 江西宜春,蔬菜,2019/2/8,https://www.56135.com/huoyuan/I11999798.html,,,
福建厦门翔安 , 浙江嘉兴,蔬菜,2019/2/8,https://www.56135.com/huoyuan/I11999799.html,,,
山东泰安 , 陕西西安,蔬菜,2019/2/8,https://www.56135.com/huoyuan/I11999803.html,,,
福建漳州 , 河北邯郸,蔬菜,2019/2/8,https://www.56135.com/huoyuan/I11999805.html,,,
福建漳州漳浦 , 河北保定,蔬菜,2019/2/8,https://www.56135.com/huoyuan/I11999806.html,,,
福建漳州漳浦 , 河北石家庄,蔬菜,2019/2/8,https://www.56135.com/huoyuan/I11999807.html,,,
山东济南 , 山东青岛胶州,快递,2019/2/8,https://www.56135.com/huoyuan/I11999821.html,,,
浙江杭州 , 山东青岛,肯德基,2019/2/8,https://www.56135.com/huoyuan/I11999837.html,,,
山东潍坊寿光 , 吉林四平,菜,2019/2/8,https://www.56135.com/huoyuan/I11999843.html,,,
福建宁德 , 浙江台州温岭,冰鲜鱼,2019/2/8,https://www.56135.com/huoyuan/I11999864.html,,,
上海 , 北京,水果,2019/2/8,https://www.56135.com/huoyuan/I11999913.html,,,
山东潍坊寿光 , 广东广州,蔬菜,2019/2/8,https://www.56135.com/huoyuan/I11999914.html,,,
山东潍坊诸城 , 安徽合肥,冻品,2019/2/8,https://www.56135.com/huoyuan/I11999919.html,,,
江苏徐州 , 山东潍坊昌乐,粗苯,2019/2/8,https://www.56135.com/huoyuan/I11999920.html,,,
山东临沂 , 山东潍坊昌乐,粗苯,2019/2/8,https://www.56135.com/huoyuan/I11999921.html,,,
江苏盐城 , 重庆,绿通,2019/2/8,https://www.56135.com/huoyuan/I11999975.html,,,
浙江衢州 , 河北石家庄,果肉,2019/2/8,https://www.56135.com/huoyuan/I11999977.html,,,
浙江衢州 , 山东济南,果肉,2019/2/8,https://www.56135.com/huoyuan/I11999978.html,,,
上海 , 河北石家庄,果肉,2019/2/8,https://www.56135.com/huoyuan/I11999979.html,,,
江苏扬州江都 , 江苏苏州,猪,2019/2/8,https://www.56135.com/huoyuan/I11999986.html,,,
上海 , 河北石家庄,桶装冻品,2019/2/8,https://www.56135.com/huoyuan/I11999994.html,,,
浙江杭州萧山 , 浙江温州,猪,2019/2/8,https://www.56135.com/huoyuan/I12000036.html,,,
福建三明 , 福建泉州,猪白条,2019/2/8,https://www.56135.com/huoyuan/I12000038.html,,,
浙江台州路桥 , 北京丰台,莴笋,2019/2/8,https://www.56135.com/huoyuan/I12000062.html,,,
江苏南京江宁 , 江苏南京溧水,电动车,2019/2/8,https://www.56135.com/huoyuan/I12000066.html,,,
福建漳州龙文 , 陕西西安长安,花木,2019/2/9,https://www.56135.com/huoyuan/I12000152.html,,,
山东临沂莒南 , 河南洛阳新安,重货(吨包),2019/2/9,https://www.56135.com/huoyuan/I12000153.html,,,
山东临沂莒南 , 山东济南平阴,石油焦,2019/2/9,https://www.56135.com/huoyuan/I12000154.html,,,
山东临沂莒南 , 山东滨州无棣,石油焦,2019/2/9,https://www.56135.com/huoyuan/I12000156.html,,,
浙江金华 , 安徽亳州涡阳,冻货,2019/2/9,https://www.56135.com/huoyuan/I12000158.html,,,
浙江温州 , 河南漯河,冻货,2019/2/9,https://www.56135.com/huoyuan/I12000160.html,,,
山东烟台 , 辽宁沈阳,水果,2019/2/9,https://www.56135.com/huoyuan/I12000164.html,,,
江苏南通 , 青海西宁,水果,2019/2/9,https://www.56135.com/huoyuan/I12000165.html,,,
山东烟台 , 辽宁沈阳,水果,2019/2/9,https://www.56135.com/huoyuan/I12000167.html,,,
江苏南通 , 青海西宁,水果,2019/2/9,https://www.56135.com/huoyuan/I12000168.html,,,
山东 , 黑龙江绥化,普货,2019/2/9,https://www.56135.com/huoyuan/I12000290.html,,,
山东 , 黑龙江鹤岗,普货,2019/2/9,https://www.56135.com/huoyuan/I12000291.html,,,
山东滨州无棣 , 辽宁盘锦,汽油,2019/2/9,https://www.56135.com/huoyuan/I12000312.html,,,
山东东营利津 , 辽宁盘锦,普货,2019/2/9,https://www.56135.com/huoyuan/I12000313.html,,,
江苏镇江京口 , 内蒙古包头,石油焦,2019/2/9,https://www.56135.com/huoyuan/I12000358.html,,,
江苏镇江京口 , 河南三门峡渑池,石油焦,2019/2/9,https://www.56135.com/huoyuan/I12000359.html,,,
江苏徐州 , 山东潍坊昌乐,粗苯,2019/2/9,https://www.56135.com/huoyuan/I12000409.html,,,
山东临沂 , 山东潍坊昌乐,粗苯,2019/2/9,https://www.56135.com/huoyuan/I12000410.html,,,
山东临沂 , 福建厦门,冻品,2019/2/9,https://www.56135.com/huoyuan/I12000432.html,,,
山东济南 , 山东青岛胶州,普货,2019/2/9,https://www.56135.com/huoyuan/I12000447.html,,,
福建漳州漳浦 , 山东潍坊寿光,蔬菜,2019/2/9,https://www.56135.com/huoyuan/I12000448.html,,,
山东东营广饶 , 山东菏泽东明,国五料 ,2019/2/9,https://www.56135.com/huoyuan/I12000451.html,,,
山东淄博临淄 , 山东东营河口,直汽 ,2019/2/9,https://www.56135.com/huoyuan/I12000452.html,,,
山东菏泽东明 , 山东东营垦利,石脑油 ,2019/2/9,https://www.56135.com/huoyuan/I12000453.html,,,
山东淄博临淄 , 山东日照,直气,2019/2/9,https://www.56135.com/huoyuan/I12000454.html,,,
山东东营广饶 , 江苏苏州太仓,MTBE,2019/2/9,https://www.56135.com/huoyuan/I12000457.html,,,
山东东营广饶 , 山东东营,普货,2019/2/9,https://www.56135.com/huoyuan/I12000458.html,,,
山东东营广饶 , 山东滨州博兴,普货,2019/2/9,https://www.56135.com/huoyuan/I12000459.html,,,
山东滨州博兴 , 山东滨州博兴,普货,2019/2/9,https://www.56135.com/huoyuan/I12000460.html,,,
山东菏泽东明 , 山东滨州博兴,石脑油 ,2019/2/9,https://www.56135.com/huoyuan/I12000461.html,,,
山东东营 , 宁夏银川,柴油,2019/2/9,https://www.56135.com/huoyuan/I12000472.html,,,
山东东营广饶 , 江苏苏州太仓,M,2019/2/9,https://www.56135.com/huoyuan/I12000475.html,,,
山东东营广饶 , 重庆奉节,柴油 ,2019/2/9,https://www.56135.com/huoyuan/I12000491.html,,,
山东东营垦利 , 江西,汽油,2019/2/9,https://www.56135.com/huoyuan/I12000494.html,,,
山东滨州无棣 , 辽宁盘锦,汽油,2019/2/9,https://www.56135.com/huoyuan/I12000495.html,,,
安徽铜陵 , 江苏常州,粗苯,2019/2/9,https://www.56135.com/huoyuan/I12000500.html,,,
江苏泰州 , 天津,白条肉,2019/2/9,https://www.56135.com/huoyuan/I12000544.html,,,
江苏徐州 , 山东潍坊昌乐,粗苯,2019/2/9,https://www.56135.com/huoyuan/I12000552.html,,,
山东临沂 , 山东潍坊昌乐,粗苯,2019/2/9,https://www.56135.com/huoyuan/I12000553.html,,,
山东潍坊寿光 , 河南信阳,100吨,2019/2/9,https://www.56135.com/huoyuan/I12000573.html,,,
山东潍坊寿光 , 河南信阳潢川,100吨,2019/2/9,https://www.56135.com/huoyuan/I12000574.html,,,
山东潍坊寿光 , 河南信阳固始,100吨,2019/2/9,https://www.56135.com/huoyuan/I12000575.html,,,
山东潍坊寿光 , 河南信阳淮滨,100吨,2019/2/9,https://www.56135.com/huoyuan/I12000576.html,,,
山东潍坊寿光 , 河南驻马店确山,100吨,2019/2/9,https://www.56135.com/huoyuan/I12000577.html,,,
山东潍坊寿光 , 河南许昌长葛,35吨,2019/2/9,https://www.56135.com/huoyuan/I12000578.html,,,
山东潍坊寿光 , 河南三门峡渑池,100吨,2019/2/9,https://www.56135.com/huoyuan/I12000580.html,,,
山东潍坊寿光 , 河南南阳南召,100吨,2019/2/9,https://www.56135.com/huoyuan/I12000581.html,,,
山东潍坊寿光 , 河南漯河临颍,35吨,2019/2/9,https://www.56135.com/huoyuan/I12000582.html,,,
上海 , 北京,水果,2019/2/9,https://www.56135.com/huoyuan/I12000610.html,,,
上海 , 辽宁沈阳,水果,2019/2/9,https://www.56135.com/huoyuan/I12000614.html,,,
福建漳州 , 河南驻马店,菜,2019/2/9,https://www.56135.com/huoyuan/I12000615.html,,,
山东青岛平度 , 北京,水果,2019/2/9,https://www.56135.com/huoyuan/I12000617.html,,,
山东菏泽曹县 , 山东临沂,猪,2019/2/9,https://www.56135.com/huoyuan/I12000635.html,,,
山东东营 , 山东临沂,猪,2019/2/9,https://www.56135.com/huoyuan/I12000638.html,,,
山东东营河口 , 辽宁营口,汽油,2019/2/9,https://www.56135.com/huoyuan/I12000651.html,,,
上海 , 河南郑州,普货,2019/2/9,https://www.56135.com/huoyuan/I12000696.html,,,
福建漳州龙文 , 陕西西安长安,花卉,2019/2/9,https://www.56135.com/huoyuan/I12000702.html,,,
江苏南京建邺 , 浙江衢州柯城,普货,2019/2/9,https://www.56135.com/huoyuan/I12000724.html,,,
山东滨州博兴 , 内蒙古包头九原,石油焦,2019/2/10,https://www.56135.com/huoyuan/I12000865.html,,,
山东滨州邹平 , 河南洛阳新安,吨包,2019/2/10,https://www.56135.com/huoyuan/I12000866.html,,,
山东威海荣成 , 河北唐山迁安,船板料,2019/2/10,https://www.56135.com/huoyuan/I12000874.html,,,
